movie_id,primary_title,start_year,genres,averagerating,numvotes,studio,domestic_gross_x,foreign_gross,popularity,vote_average,vote_count,original_title,title,total_gross,id,release_date,movie,production_budget,domestic_gross_income,worldwide_gross,profit,release_year
tt1608290,zoolander 2,2016,Comedy,4.7,59914.0,Par.,28800000.0,27900000.0,12.997,4.7,1374,Zoolander 2,ted,56700000.0,64,"Feb 12, 2016",zoolander 2,50000000.0,28848693.0,55348693.0,5348693.0,2016
tt1611224,abraham lincoln: vampire hunter,2012,"Action,Fantasy,Horror",5.9,142853.0,Fox,37500000.0,79000000.0,12.498,5.6,2009,Abraham Lincoln: Vampire Hunter,the armstrong lie,116500000.0,65,"Jun 22, 2012",abraham lincoln: vampire hunter,67500000.0,37519139.0,137489730.0,69989730.0,2012
tt1615147,margin call,2011,"Drama,Thriller",7.1,107264.0,RAtt.,5400000.0,14200000.0,9.498,6.8,856,Margin Call,jumping the broom,19600000.0,37,"Oct 21, 2011",margin call,3400000.0,5353586.0,20433227.0,17033227.0,2011
tt1615160,the foreigner,2017,"Action,Thriller",7.0,81288.0,STX,34400000.0,111000000.0,14.616,6.7,1086,The Foreigner,my piece of the pie,145400000.0,81,"Oct 13, 2017",the foreigner,35000000.0,34393507.0,140783360.0,105783360.0,2017
tt1615160,the foreigner,2017,"Action,Thriller",7.0,81288.0,STX,34400000.0,111000000.0,14.616,6.7,1086,The Foreigner,the art of getting by,145400000.0,81,"Oct 13, 2017",the foreigner,35000000.0,34393507.0,140783360.0,105783360.0,2017
tt1615160,the foreigner,2017,"Action,Thriller",7.0,81288.0,STX,34400000.0,111000000.0,14.616,6.7,1086,The Foreigner,inside job,145400000.0,81,"Oct 13, 2017",the foreigner,35000000.0,34393507.0,140783360.0,105783360.0,2017
tt1615160,the foreigner,2017,"Action,Thriller",7.0,81288.0,STX,34400000.0,111000000.0,14.616,6.7,1086,The Foreigner,the dictator,145400000.0,81,"Oct 13, 2017",the foreigner,35000000.0,34393507.0,140783360.0,105783360.0,2017
tt1615918,alvin and the chipmunks: chipwrecked,2011,"Adventure,Animation,Comedy",4.4,28158.0,Fox,133100000.0,209600000.0,12.672,5.5,1055,Alvin and the Chipmunks: Chipwrecked,how to train your dragon 2,342700000.0,49,"Dec 16, 2011",alvin and the chipmunks: chipwrecked,80000000.0,133107389.0,349088523.0,269088523.0,2011
tt1616195,j. edgar,2011,"Biography,Crime,Drama",6.6,115925.0,WB,37300000.0,47600000.0,8.628,6.2,1303,J. Edgar,the double,84900000.0,76,"Nov 9, 2011",j. edgar,35000000.0,37306030.0,84606030.0,49606030.0,2011
tt1617661,jupiter ascending,2015,"Action,Adventure,Sci-Fi",5.3,166327.0,WB,47400000.0,136600000.0,24.058000000000003,5.3,4401,Jupiter Ascending,wrath of the titans,184000000.0,91,"Feb 6, 2015",jupiter ascending,179000000.0,47482519.0,181982519.0,2982519.0,2015
tt1618430,dum maaro dum,2011,"Action,Crime,Drama",6.2,3616.0,FoxS,564000.0,18700000.0,1.491,5.4,16,दम मारो दम,million dollar arm,19264000.0,46,"Apr 22, 2011",dum maaro dum,5200000.0,564489.0,11633427.0,6433427.0,2011
tt1618442,the last witch hunter,2015,"Action,Adventure,Fantasy",6.0,86118.0,LG/S,27400000.0,119600000.0,16.685,5.8,2193,The Last Witch Hunter,here comes the boom,147000000.0,96,"Oct 23, 2015",the last witch hunter,80000000.0,27367660.0,130818912.0,50818912.0,2015
tt1618442,the last witch hunter,2015,"Action,Adventure,Fantasy",6.0,86118.0,LG/S,27400000.0,119600000.0,16.685,5.8,2193,The Last Witch Hunter,the dark tower,147000000.0,96,"Oct 23, 2015",the last witch hunter,80000000.0,27367660.0,130818912.0,50818912.0,2015
tt1618442,the last witch hunter,2015,"Action,Adventure,Fantasy",6.0,86118.0,LG/S,27400000.0,119600000.0,16.685,5.8,2193,The Last Witch Hunter,the impossible,147000000.0,96,"Oct 23, 2015",the last witch hunter,80000000.0,27367660.0,130818912.0,50818912.0,2015
tt1618442,the last witch hunter,2015,"Action,Adventure,Fantasy",6.0,86118.0,LG/S,27400000.0,119600000.0,16.685,5.8,2193,The Last Witch Hunter,diary of a wimpy kid: rodrick rules,147000000.0,96,"Oct 23, 2015",the last witch hunter,80000000.0,27367660.0,130818912.0,50818912.0,2015
tt1619029,jackie,2016,"Biography,Drama,History",6.7,66008.0,FoxS,14000000.0,18700000.0,8.818999999999997,6.4,1420,Jackie,super 8,32700000.0,87,"Dec 2, 2016",jackie,9000000.0,13960394.0,36588512.0,27588512.0,2016
tt1620680,a wrinkle in time,2018,"Adventure,Family,Fantasy",4.2,34888.0,BV,100500000.0,32200000.0,12.529000000000002,5.0,1073,A Wrinkle in Time,kick-ass 2,132700000.0,58,"Mar 9, 2018",a wrinkle in time,103000000.0,100478608.0,133401882.0,30401882.0,2018
tt1620935,bleed for this,2016,"Biography,Drama,Sport",6.8,21946.0,ORF,5100000.0,18700000.0,8.258,6.9,405,Bleed for This,my week with marilyn,23800000.0,65,"Nov 18, 2016",bleed for this,16000000.0,5083906.0,6603926.0,-9396074.0,2016
tt1620935,bleed for this,2016,"Biography,Drama,Sport",6.8,21946.0,ORF,5100000.0,18700000.0,8.258,6.9,405,Bleed for This,the age of adaline,23800000.0,65,"Nov 18, 2016",bleed for this,16000000.0,5083906.0,6603926.0,-9396074.0,2016
tt1620935,bleed for this,2016,"Biography,Drama,Sport",6.8,21946.0,ORF,5100000.0,18700000.0,8.258,6.9,405,Bleed for This,the artist,23800000.0,65,"Nov 18, 2016",bleed for this,16000000.0,5083906.0,6603926.0,-9396074.0,2016
tt1620935,bleed for this,2016,"Biography,Drama,Sport",6.8,21946.0,ORF,5100000.0,18700000.0,8.258,6.9,405,Bleed for This,the artist,23800000.0,65,"Nov 18, 2016",bleed for this,16000000.0,5083906.0,6603926.0,-9396074.0,2016
tt1621039,free birds,2013,"Adventure,Animation,Comedy",5.9,20934.0,Rela.,55800000.0,54600000.0,11.062,5.8,410,Free Birds,wanderlust,110400000.0,16,"Nov 1, 2013",free birds,55000000.0,55750480.0,110387072.0,55387072.0,2013
tt1621045,think like a man,2012,"Comedy,Romance",6.6,41043.0,SGem,91500000.0,4500000.0,5.905,6.9,438,Think Like a Man,colombiana,96000000.0,45,"Apr 20, 2012",think like a man,12000000.0,91547205.0,113373764.0,101373764.0,2012
tt1622547,30 minutes or less,2011,"Action,Comedy,Crime",6.1,87254.0,Sony,37100000.0,3500000.0,11.315,5.6,825,30 Minutes or Less,freeheld,40600000.0,60,"Aug 12, 2011",30 minutes or less,28000000.0,37053924.0,40966716.0,12966716.0,2011
tt1622979,final destination 5,2011,Horror,5.9,98061.0,WB (NL),42600000.0,115300000.0,13.392,6.0,1701,Final Destination 5,the tall man,157900000.0,49,"Aug 12, 2011",final destination 5,40000000.0,42587643.0,155011165.0,115011165.0,2011
tt1623288,paranorman,2012,"Adventure,Animation,Comedy",7.0,87250.0,Focus,56000000.0,51100000.0,13.32,6.8,1358,ParaNorman,the perks of being a wallflower,107100000.0,89,"Aug 17, 2012",paranorman,60000000.0,56003051.0,108119662.0,48119662.0,2012
tt1625346,young adult,2011,"Comedy,Drama",6.3,74071.0,Par.,16300000.0,6600000.0,8.335,5.7,603,Young Adult,universal soldier: day of reckoning,22900000.0,94,"Dec 9, 2011",young adult,12000000.0,16311571.0,22750356.0,10750356.0,2011
tt1628841,independence day: resurgence,2016,"Action,Adventure,Sci-Fi",5.2,155344.0,Fox,103100000.0,286500000.0,15.732,5.1,3911,Independence Day: Resurgence,grudge match,389600000.0,33,"Jun 24, 2016",independence day: resurgence,165000000.0,103144286.0,384169424.0,219169424.0,2016
tt1629705,blackthorn,2011,"Action,Adventure,Western",6.6,8553.0,Magn.,201000.0,423000.0,7.547999999999999,6.7,111,Blackthorn,fun size,624000.0,46,"Oct 7, 2011",blackthorn,4500000.0,200558.0,1217307.0,-3282693.0,2011
tt1629757,chasing mavericks,2012,"Biography,Drama,Sport",7.2,28994.0,Fox,6000000.0,600.0,6.546,7.0,329,Chasing Mavericks,the revenant,6000600.0,67,"Oct 26, 2012",chasing mavericks,20000000.0,6002756.0,8300821.0,-11699179.0,2012
tt1630036,courageous,2011,Drama,7.0,17586.0,TriS,34500000.0,18700000.0,7.4060000000000015,7.0,128,Courageous,the revenant,53200000.0,87,"Sep 30, 2011",courageous,2000000.0,34522221.0,35185884.0,33185884.0,2011
tt1631867,edge of tomorrow,2014,"Action,Sci-Fi",7.9,546284.0,WB,100200000.0,270300000.0,19.753,7.6,8047,Edge of Tomorrow,pacific rim,370500000.0,95,"Jun 6, 2014",edge of tomorrow,178000000.0,100206256.0,370541256.0,192541256.0,2014
tt1632708,friends with benefits,2011,"Comedy,Romance",6.6,317338.0,SGem,55800000.0,93700000.0,14.019,6.6,4637,Friends with Benefits,all eyez on me,149500000.0,55,"Jul 22, 2011",friends with benefits,35000000.0,55802754.0,146595891.0,111595891.0,2011
tt1633356,shark night 3d,2011,"Horror,Thriller",4.0,23190.0,Rela.,18900000.0,21300000.0,7.879,5.0,245,Shark Night 3D,vampires suck,40200000.0,52,"Sep 2, 2011",shark night 3d,25000000.0,18877153.0,18877153.0,-6122847.0,2011
tt1634122,johnny english reborn,2011,"Action,Adventure,Comedy",6.3,110824.0,Uni.,8300000.0,151800000.0,15.542,6.1,1810,Johnny English Reborn,mirror mirror,160100000.0,19,"Oct 21, 2011",johnny english reborn,45000000.0,8406711.0,164640401.0,119640401.0,2011
tt1636826,project x,2012,Comedy,6.7,177782.0,WB,54700000.0,48000000.0,9.715,6.4,2968,Project X,ice age: continental drift,102700000.0,58,"Mar 2, 2012",project x,12000000.0,54731865.0,103028188.0,91028188.0,2012
tt1637688,in time,2011,"Action,Crime,Drama",6.7,346077.0,Fox,37500000.0,136400000.0,18.912,6.8,6245,In Time,now you see me,173900000.0,74,"Oct 28, 2011",in time,35000000.0,37553932.0,165103952.0,130103952.0,2011
tt1637706,our idiot brother,2011,"Comedy,Drama",6.4,80738.0,Wein.,24800000.0,18700000.0,8.523,6.1,527,Our Idiot Brother,entourage,43500000.0,78,"Aug 26, 2011",our idiot brother,5000000.0,24814830.0,25861249.0,20861249.0,2011
tt1637725,ted,2012,"Comedy,Fantasy",6.9,538367.0,Uni.,218800000.0,330600000.0,14.475,6.3,7727,Ted,take shelter,549400000.0,84,"Jun 29, 2012",ted,50000000.0,218665740.0,556016627.0,506016627.0,2012
tt1640484,jumping the broom,2011,"Comedy,Drama",5.7,9089.0,TriS,37300000.0,415000.0,8.477,6.0,103,Jumping the Broom,trolls,37715000.0,93,"May 6, 2011",jumping the broom,7000000.0,37295394.0,38158601.0,31158601.0,2011
tt1645080,the art of getting by,2011,"Drama,Romance",6.6,53682.0,FoxS,1400000.0,18700000.0,8.695,6.5,752,The Art of Getting By,stoker,20100000.0,20,"Jun 17, 2011",the art of getting by,4000000.0,1430241.0,1989035.0,-2010965.0,2011
tt1645089,inside job,2010,"Crime,Documentary",8.3,65304.0,SPC,4300000.0,3600000.0,9.514,7.8,466,Inside Job,welcome to the punch,7900000.0,17,"Oct 8, 2010",inside job,2000000.0,4311834.0,7799257.0,5799257.0,2010
tt1645170,the dictator,2012,Comedy,6.4,250976.0,Par.,59700000.0,119700000.0,12.592,6.0,3042,The Dictator,circumstance,179400000.0,96,"May 16, 2012",the dictator,65000000.0,59650222.0,180148897.0,115148897.0,2012
tt1646971,how to train your dragon 2,2014,"Action,Adventure,Animation",7.8,278205.0,Fox,177000000.0,444500000.0,27.106,7.7,5589,How to Train Your Dragon 2,vampire academy,621500000.0,99,"Jun 13, 2014",how to train your dragon 2,145000000.0,177002924.0,614586270.0,469586270.0,2014
tt1646987,wrath of the titans,2012,"Action,Adventure,Fantasy",5.7,172330.0,WB,83700000.0,221600000.0,14.991,5.6,2442,Wrath of the Titans,despicable me 2,305300000.0,87,"Mar 30, 2012",wrath of the titans,150000000.0,83670083.0,305270083.0,155270083.0,2012
tt1647668,million dollar arm,2014,"Biography,Drama,Sport",7.0,41008.0,BV,36500000.0,2800000.0,7.771,6.8,353,Million Dollar Arm,before i fall,39300000.0,17,"May 16, 2014",million dollar arm,25000000.0,36447959.0,39217912.0,14217912.0,2014
tt1648179,here comes the boom,2012,"Action,Comedy,Sport",6.4,81761.0,Sony,45300000.0,27800000.0,10.265,6.0,812,Here Comes the Boom,planes,73100000.0,52,"Oct 12, 2012",here comes the boom,42000000.0,45290318.0,73239258.0,31239258.0,2012
tt1648190,the dark tower,2017,"Action,Adventure,Fantasy",5.7,107518.0,Sony,50700000.0,62500000.0,15.517,5.6,2842,The Dark Tower,the guilt trip,113200000.0,95,"Aug 4, 2017",the dark tower,60000000.0,50701325.0,113461527.0,53461527.0,2017
tt1649419,the impossible,2012,"Drama,History,Thriller",7.6,177762.0,LG/S,19000000.0,161300000.0,14.66,7.2,3614,Lo imposible,"alexander and the terrible, horrible, no good, very bad day",180300000.0,100,"Dec 21, 2012",the impossible,40000000.0,19019882.0,169590606.0,129590606.0,2012
tt1650043,diary of a wimpy kid: rodrick rules,2011,"Comedy,Family",6.6,23135.0,Fox,52700000.0,19700000.0,8.961,6.4,492,Diary of a Wimpy Kid: Rodrick Rules,beginning of the great revival,72400000.0,80,"Mar 25, 2011",diary of a wimpy kid: rodrick rules,18000000.0,52698535.0,73695194.0,55695194.0,2011
tt1650062,super 8,2011,"Mystery,Sci-Fi,Thriller",7.0,320575.0,Par.,127000000.0,133100000.0,14.39,6.7,3934,Super 8,sausage party,260100000.0,93,"Jun 10, 2011",super 8,50000000.0,127004179.0,257972745.0,207972745.0,2011
tt1650554,kick-ass 2,2013,"Action,Comedy,Crime",6.6,238832.0,Uni.,28800000.0,32000000.0,14.793,6.4,3785,Kick-Ass 2,the invisible woman,60800000.0,65,"Aug 16, 2013",kick-ass 2,28000000.0,28795985.0,63129909.0,35129909.0,2013
tt1655420,my week with marilyn,2011,"Biography,Drama",7.0,79337.0,Wein.,14600000.0,20500000.0,12.081,6.7,741,My Week with Marilyn,the way he looks,35100000.0,22,"Nov 23, 2011",my week with marilyn,10000000.0,14597405.0,34240572.0,24240572.0,2011
tt1655441,the age of adaline,2015,"Drama,Fantasy,Romance",7.2,138924.0,LGF,42600000.0,23000000.0,8.559,7.4,3853,The Age of Adaline,safe haven,65600000.0,8,"Apr 24, 2015",the age of adaline,30000000.0,42629776.0,68984536.0,38984536.0,2015
tt1655442,the artist,2011,"Comedy,Drama,Romance",7.9,217184.0,Wein.,44700000.0,88800000.0,10.155,7.4,1787,The Artist,justin bieber: never say never,133500000.0,34,"Nov 25, 2011",the artist,16000000.0,44667095.0,128256712.0,112256712.0,2011
tt1825978,the artist,2011,Thriller,6.8,6.0,Wein.,44700000.0,88800000.0,10.155,7.4,1787,The Artist,genius,133500000.0,34,"Nov 25, 2011",the artist,16000000.0,44667095.0,128256712.0,112256712.0,2011
tt1655460,wanderlust,2012,"Comedy,Romance",5.6,69081.0,Uni.,17500000.0,4200000.0,9.896,5.4,693,Wanderlust,ek main aur ekk tu,21700000.0,88,"Feb 24, 2012",wanderlust,32500000.0,17288155.0,24159934.0,-8340066.0,2012
tt1657507,colombiana,2011,"Action,Drama,Thriller",6.4,87659.0,TriS,36700000.0,24300000.0,10.584,6.5,1371,Colombiana,the whale,61000000.0,60,"Aug 26, 2011",colombiana,40000000.0,36665854.0,72295262.0,32295262.0,2011
tt1658801,freeheld,2015,"Biography,Drama,Romance",6.5,10534.0,LGF,573000.0,18700000.0,7.313,7.3,360,Freeheld,joyful noise,19273000.0,51,"Oct 2, 2015",freeheld,7000000.0,546201.0,1732228.0,-5267772.0,2015
tt1659337,the perks of being a wallflower,2012,Drama,8.0,422671.0,LG/S,17700000.0,15600000.0,15.148,7.8,5938,The Perks of Being a Wallflower,office christmas party,33300000.0,77,"Sep 21, 2012",the perks of being a wallflower,13000000.0,17742948.0,33069303.0,20069303.0,2012
tt1661382,grudge match,2013,"Comedy,Drama,Sport",6.4,54080.0,WB,29800000.0,15100000.0,7.917999999999998,6.0,711,Grudge Match,alex cross,44900000.0,77,"Dec 25, 2013",grudge match,40000000.0,29807260.0,69807260.0,29807260.0,2013
tt1663143,fun size,2012,"Adventure,Comedy",5.4,12926.0,Par.,9400000.0,2000000.0,7.072,5.5,249,Fun Size,triple 9,11400000.0,10,"Oct 26, 2012",fun size,14000000.0,9409538.0,11166615.0,-2833385.0,2012
tt1663202,the revenant,2015,"Action,Adventure,Biography",8.0,621193.0,Fox,183600000.0,349300000.0,19.41,7.4,11064,The Revenant,the bay,532900000.0,27,"Dec 25, 2015",the revenant,135000000.0,183637894.0,532938302.0,397938302.0,2015
tt1663202,the revenant,2015,"Action,Adventure,Biography",8.0,621193.0,Fox,183600000.0,349300000.0,19.41,7.4,11064,The Revenant,the bay,532900000.0,27,"Dec 25, 2015",the revenant,135000000.0,183637894.0,532938302.0,397938302.0,2015
tt1663202,the revenant,2015,"Action,Adventure,Biography",8.0,621193.0,Fox,183600000.0,349300000.0,19.41,7.4,11064,The Revenant,piranha 3dd,532900000.0,27,"Dec 25, 2015",the revenant,135000000.0,183637894.0,532938302.0,397938302.0,2015
tt1663202,the revenant,2015,"Action,Adventure,Biography",8.0,621193.0,Fox,183600000.0,349300000.0,19.41,7.4,11064,The Revenant,the spectacular now,532900000.0,27,"Dec 25, 2015",the revenant,135000000.0,183637894.0,532938302.0,397938302.0,2015
tt1663662,pacific rim,2013,"Action,Adventure,Sci-Fi",6.9,443667.0,WB,101800000.0,309200000.0,16.759,6.8,7632,Pacific Rim,in the land of blood and honey,411000000.0,72,"Jul 12, 2013",pacific rim,190000000.0,101802906.0,411002906.0,221002906.0,2013
tt1666185,all eyez on me,2017,"Biography,Drama,Music",5.8,18541.0,LG/S,44900000.0,18700000.0,7.249,6.4,695,All Eyez on Me,people like us,63600000.0,91,"Jun 16, 2017",all eyez on me,45000000.0,44922302.0,54876855.0,9876855.0,2017
tt1666186,vampires suck,2010,Comedy,3.4,43984.0,Fox,36700000.0,43900000.0,8.992,4.1,658,Vampires Suck,another happy day,80600000.0,49,"Aug 18, 2010",vampires suck,20000000.0,36661504.0,81424988.0,61424988.0,2010
tt1667353,mirror mirror,2012,"Adventure,Comedy,Drama",5.6,79510.0,Rela.,64900000.0,118100000.0,13.220999999999998,5.8,2099,Mirror Mirror,we're the millers,183000000.0,7,"Mar 30, 2012",mirror mirror,85000000.0,64935167.0,173613482.0,88613482.0,2012
tt1667889,ice age: continental drift,2012,"Adventure,Animation,Comedy",6.6,175601.0,Fox,161300000.0,715900000.0,17.537,6.3,4598,Ice Age: Continental Drift,scouts guide to the zombie apocalypse,877200000.0,14,"Jul 13, 2012",ice age: continental drift,95000000.0,161321843.0,879765137.0,784765137.0,2012
tt1670345,now you see me,2013,"Crime,Mystery,Thriller",7.3,553156.0,LG/S,117700000.0,234000000.0,16.646,7.4,9871,Now You See Me,bohemian rhapsody,351700000.0,41,"May 31, 2013",now you see me,75000000.0,117723989.0,342769200.0,267769200.0,2013
tt1674771,entourage,2015,Comedy,6.6,71519.0,WB,32400000.0,16900000.0,13.802,6.2,647,Entourage,double dhamaal,49300000.0,30,"Jun 3, 2015",entourage,30000000.0,32363404.0,46438538.0,16438538.0,2015
tt1675192,take shelter,2011,"Drama,Horror,Thriller",7.4,83200.0,SPC,1700000.0,1400000.0,11.236,7.2,787,Take Shelter,bol bachchan,3100000.0,9,"Sep 30, 2011",take shelter,4750000.0,1728953.0,4972016.0,222016.0,2011
tt1677720,ready player one,2018,"Action,Adventure,Sci-Fi",7.5,301660.0,WB,137700000.0,445200000.0,30.029,7.6,7021,Ready Player One,bodyguard,582900000.0,78,"Mar 29, 2018",ready player one,150000000.0,137690172.0,579290136.0,429290136.0,2018
tt1679335,trolls,2016,"Adventure,Animation,Comedy",6.5,63295.0,Fox,153700000.0,193200000.0,16.285999999999998,6.6,1880,Trolls,the zookeeper's wife,346900000.0,73,"Nov 4, 2016",trolls,125000000.0,153707064.0,344150134.0,219150134.0,2016
tt1679335,trolls,2016,"Adventure,Animation,Comedy",6.5,63295.0,Fox,153700000.0,193200000.0,16.285999999999998,6.6,1880,Trolls,ender's game,346900000.0,73,"Nov 4, 2016",trolls,125000000.0,153707064.0,344150134.0,219150134.0,2016
tt1679335,trolls,2016,"Adventure,Animation,Comedy",6.5,63295.0,Fox,153700000.0,193200000.0,16.285999999999998,6.6,1880,Trolls,barely lethal,346900000.0,73,"Nov 4, 2016",trolls,125000000.0,153707064.0,344150134.0,219150134.0,2016
tt1679335,trolls,2016,"Adventure,Animation,Comedy",6.5,63295.0,Fox,153700000.0,193200000.0,16.285999999999998,6.6,1880,Trolls,khodorkovsky,346900000.0,73,"Nov 4, 2016",trolls,125000000.0,153707064.0,344150134.0,219150134.0,2016
tt1682180,stoker,2013,"Drama,Thriller",6.8,97393.0,FoxS,1700000.0,10400000.0,10.738,6.6,1282,Stoker,snow white and the huntsman,12100000.0,29,"Mar 1, 2013",stoker,12000000.0,1703125.0,12034913.0,34913.0,2013
tt1684628,circumstance,2011,Drama,5.9,7055.0,RAtt.,454000.0,18700000.0,2.86,6.9,45,Circumstance,jersey boys,19154000.0,41,"Aug 26, 2011",circumstance,900000.0,454121.0,958978.0,58978.0,2011
tt1690953,despicable me 2,2013,"Adventure,Animation,Comedy",7.4,344230.0,Uni.,368100000.0,602700000.0,19.014,6.9,7319,Despicable Me 2,moonrise kingdom,970800000.0,22,"Jul 3, 2013",despicable me 2,76000000.0,368065385.0,975216835.0,899216835.0,2013
tt1691916,before i fall,2017,"Drama,Fantasy,Mystery",6.4,39282.0,ORF,12200000.0,18700000.0,14.584,7.0,2135,Before I Fall,the collection,30900000.0,12,"Mar 3, 2017",before i fall,5000000.0,12241072.0,18945682.0,13945682.0,2017
tt1694020,the guilt trip,2012,"Comedy,Drama",5.8,33702.0,Par.,37100000.0,4700000.0,8.939,5.4,403,The Guilt Trip,buck,41800000.0,59,"Dec 19, 2012",the guilt trip,40000000.0,37134215.0,41294674.0,1294674.0,2012
tt1698641,"alexander and the terrible, horrible, no good, very bad day",2014,"Comedy,Family",6.2,37325.0,BV,67000000.0,34400000.0,6.783,6.2,817,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",diana,101400000.0,44,"Oct 10, 2014","alexander and the terrible, horrible, no good, very bad day",28000000.0,66954149.0,101379287.0,73379287.0,2014
tt1700841,sausage party,2016,"Adventure,Animation,Comedy",6.2,159111.0,Sony,97700000.0,43000000.0,15.232,5.6,4237,Sausage Party,the snowman,140700000.0,28,"Aug 12, 2016",sausage party,19000000.0,97670358.0,141344255.0,122344255.0,2016
tt1702439,safe haven,2013,"Drama,Romance,Thriller",6.7,97055.0,Rela.,71300000.0,26200000.0,9.095,7.1,1433,Safe Haven,arbitrage,97500000.0,41,"Feb 14, 2013",safe haven,28000000.0,71399120.0,94050951.0,66050951.0,2013
